@RELATION pcap
@ATTRIBUTE pcapname STRING
@ATTRIBUTE frameNum NUMERIC
@ATTRIBUTE frameStat_min NUMERIC
@ATTRIBUTE frameStat_max NUMERIC
@ATTRIBUTE frameStat_mean NUMERIC
@ATTRIBUTE frameStat_median NUMERIC
@ATTRIBUTE frameStat_sdev NUMERIC
@ATTRIBUTE frameStat_skewness NUMERIC
@ATTRIBUTE frameStat_kurtosis NUMERIC
@ATTRIBUTE epoStat_min NUMERIC
@ATTRIBUTE epoStat_max NUMERIC
@ATTRIBUTE epoStat_mean NUMERIC
@ATTRIBUTE epoStat_median NUMERIC
@ATTRIBUTE epoStat_sdev NUMERIC
@ATTRIBUTE epoStat_skewness NUMERIC
@ATTRIBUTE epoStat_kurtosis NUMERIC
@ATTRIBUTE upStat_min NUMERIC
@ATTRIBUTE upStat_max NUMERIC
@ATTRIBUTE upStat_mean NUMERIC
@ATTRIBUTE upStat_median NUMERIC
@ATTRIBUTE upStat_sdev NUMERIC
@ATTRIBUTE upStat_skewness NUMERIC
@ATTRIBUTE upStat_kurtosis NUMERIC
@ATTRIBUTE downStat_min NUMERIC
@ATTRIBUTE downStat_max NUMERIC
@ATTRIBUTE downStat_mean NUMERIC
@ATTRIBUTE downStat_median NUMERIC
@ATTRIBUTE downStat_sdev NUMERIC
@ATTRIBUTE downStat_skewness NUMERIC
@ATTRIBUTE downStat_kurtosis NUMERIC
@ATTRIBUTE non_httpFrameNum NUMERIC
@ATTRIBUTE upCounter NUMERIC
@ATTRIBUTE class {0, 1, 2}

@DATA
/home/hao/Documents/Ground/1/5/com.android.elong.train/61.135.185.33_0713-06-26-11_filtered_port_num_60177.csv,13,54,455,131.615384615,56,134.676557529,1.43492127505,3.34876485,9.20295715332e-05,57.8011469841,6.2283299168,0.194046139717,16.0667277876,2.72473288919,8.87057220454,54,455,108.125,60.0,131.295884837,2.25491761883,6.10966781132,56,330,169.2,74,131.457065234,0.400716775329,1.1704588379,10,8,2
/home/hao/Documents/Ground/1/5/com.android.elong.train/61.135.185.33_0711-18-08-29_filtered_port_num_35674.csv,16,54,1081,194.875,61.0,277.006740667,2.15934413656,6.824521978,0.0001220703125,68.1753840446,5.74249065717,0.0365908145905,17.0786015411,3.23725243557,11.9205294157,54,1081,183.8,60.0,307.231769191,2.43944489609,7.29715219683,56,519,213.333333333,287.0,216.232642206,0.704387632936,1.49989957325,12,10,2
/home/hao/Documents/Ground/1/5/com.android.elong.train/61.135.185.33_0711-18-38-53_filtered_port_num_41231.csv,13,54,455,131.769230769,56,134.903471955,1.4317074088,3.33436876954,0.000152826309204,57.4563901424,6.23602290948,0.195388913155,15.9930599066,2.70745428016,8.79283080519,54,455,108.125,60.0,131.295884837,2.25491761883,6.10966781132,56,331,169.6,74,131.946352735,0.400772045633,1.17043214736,10,8,2
/home/hao/Documents/Ground/1/5/com.android.elong.train/61.135.185.33_0711-18-08-29_filtered_port_num_43462.csv,14,54,497,130.071428571,61.0,140.499854746,1.62387719012,4.049477189,0.000121831893921,68.2374880314,6.63319277763,0.256072998047,18.1988932013,2.95422377803,10.1158737035,54,497,106.777777778,54,138.131803223,2.46349785785,7.09210387733,56,337,172.0,74,134.882170801,0.401091256476,1.17027774615,11,9,2
/home/hao/Documents/Ground/1/5/com.android.elong.train/61.135.185.33_0713-06-26-11_filtered_port_num_60232.csv,14,54,1093,213.714285714,65.0,290.992986801,2.00742384621,6.15334850404,9.10758972168e-05,65.6918029785,6.42078575721,0.0184328556061,17.5526341524,2.93262089411,10.0189002392,54,1093,217.75,64.0,339.608874295,2.06445856649,5.55102901837,56,504,208.333333333,280.0,209.164741027,0.704202137298,1.49988910416,10,8,2
/home/hao/Documents/Ground/1/5/com.android.elong.train/61.135.185.33_0711-18-08-29_filtered_port_num_48205.csv,14,54,455,126.357142857,61.0,131.752802704,1.54320404727,3.67037526102,0.0001220703125,58.3077690601,5.8822795978,0.193419933319,15.6266304449,2.87975112018,9.76736876395,54,455,102.111111111,54,124.950162905,2.4609963372,7.08478071808,56,332,170.0,74,132.435644749,0.400826710536,1.17040573661,11,9,2
/home/hao/Documents/Ground/0/google/commu/com.mobanyware/182.50.134.1_0723-12-27-25_filtered_port_num_42386.csv,11,66,300,108.636363636,66,86.7852864857,1.65058016676,3.74125885045,0.000275135040283,5.01757788658,1.02850348949,0.202880978584,1.72463659524,1.5454227456,3.59722300079,66,300,106.333333333,70.0,86.6596150977,1.78434561512,4.1917151738,66,285,111.4,66,86.855281935,1.49528862667,3.24352761247,9,6,1
/home/hao/Documents/Ground/0/google/commu/com.mobanyware/182.50.134.1_0723-12-27-25_filtered_port_num_36275.csv,11,66,300,108.636363636,66,86.7852864857,1.65058016676,3.74125885045,0.00018310546875,5.01141285896,1.02741999626,0.202590584755,1.72414180528,1.54370521837,3.59057663197,66,300,106.333333333,70.0,86.6596150977,1.78434561512,4.1917151738,66,285,111.4,66,86.855281935,1.49528862667,3.24352761247,9,6,1
/home/hao/Documents/Ground/0/google/commu/com.mobanyware/182.50.134.1_0723-12-27-25_filtered_port_num_35163.csv,11,66,300,108.636363636,66,86.7852864857,1.65058016676,3.74125885045,0.000123023986816,5.01535105705,1.02861030102,0.207901000977,1.72300828696,1.54533901014,3.59885805137,66,300,106.333333333,70.0,86.6596150977,1.78434561512,4.1917151738,66,285,111.4,66,86.855281935,1.49528862667,3.24352761247,9,6,1
/home/hao/Documents/Ground/0/google/commu/com.mobanyware/182.50.134.1_0723-12-27-25_filtered_port_num_57164.csv,11,66,300,108.636363636,66,86.7852864857,1.65058016676,3.74125885045,0.000212907791138,5.0162050724,1.02838139534,0.203200936317,1.72328789029,1.54571395453,3.59968707075,66,300,106.333333333,70.0,86.6596150977,1.78434561512,4.1917151738,66,285,111.4,66,86.855281935,1.49528862667,3.24352761247,9,6,1
/home/hao/Documents/Ground/0/google/commu/com.mobanyware/182.50.134.1_0723-12-27-25_filtered_port_num_41341.csv,11,66,300,108.636363636,66,86.7852864857,1.65058016676,3.74125885045,0.000213861465454,12.2709350586,1.87821650505,0.225188970566,3.75805150427,2.09694117146,5.93393169638,66,300,106.333333333,70.0,86.6596150977,1.78434561512,4.1917151738,66,285,111.4,66,86.855281935,1.49528862667,3.24352761247,9,6,1
/home/hao/Documents/Ground/0/google/commu/com.mobanyware/182.50.134.1_0723-12-27-25_filtered_port_num_54675.csv,11,66,300,108.636363636,66,86.7852864857,1.65058016676,3.74125885045,0.000214099884033,12.2741689682,1.87773439884,0.228210449219,3.75921824541,2.09716014583,5.9349492053,66,300,106.333333333,70.0,86.6596150977,1.78434561512,4.1917151738,66,285,111.4,66,86.855281935,1.49528862667,3.24352761247,9,6,1
/home/hao/Documents/Ground/0/google/commu/com.mobanyware/182.50.134.1_0723-12-27-25_filtered_port_num_53910.csv,11,66,300,108.636363636,66,86.7852864857,1.65058016676,3.74125885045,0.000212907791138,11.9473879337,1.87732539177,0.232910037041,3.6722075355,2.0506975401,5.75528297991,66,300,106.333333333,70.0,86.6596150977,1.78434561512,4.1917151738,66,285,111.4,66,86.855281935,1.49528862667,3.24352761247,9,6,1
/home/hao/Documents/Ground/0/google/commu/com.mobanyware/182.50.134.1_0723-12-27-25_filtered_port_num_50349.csv,11,66,300,108.636363636,66,86.7852864857,1.65058016676,3.74125885045,0.000336170196533,12.2706599236,1.8782074213,0.224975585938,3.7578750158,2.09706744045,5.93439353366,66,300,106.333333333,70.0,86.6596150977,1.78434561512,4.1917151738,66,285,111.4,66,86.855281935,1.49528862667,3.24352761247,9,6,1
/home/hao/Documents/Ground/0/google/commu/com.mobanyware/182.50.134.1_0723-12-27-25_filtered_port_num_33071.csv,31,66,1440,527.387096774,66,633.469335125,0.7265651976,1.56179063692,6.103515625e-05,7.59729003906,0.491987101237,0.00030505657196,1.61920683856,3.56708062957,14.5494844389,66,267,79.0625,66.0,48.5637065487,3.60520550626,14.0226015481,66,1440,1005.6,1440,619.452317239,-0.753486572974,1.61716771285,19,16,1
/home/hao/Documents/Ground/0/google/commu/com.mobanyware/182.50.134.1_0723-12-27-25_filtered_port_num_45481.csv,31,66,1440,527.387096774,66,633.469335125,0.7265651976,1.56179063692,0.000152111053467,11.9084470272,0.641404231389,0.000442385673523,2.29119901142,4.17764063568,19.9329311222,66,267,79.0625,66.0,48.5637065487,3.60520550626,14.0226015481,66,1440,1005.6,1440,619.452317239,-0.753486572974,1.61716771285,19,16,1
/home/hao/Documents/Ground/0/google/commu/com.mobanyware/182.50.134.1_0723-12-27-25_filtered_port_num_59593.csv,11,66,300,108.636363636,66,86.7852864857,1.65058016676,3.74125885045,0.000213861465454,12.27282691,1.87627558708,0.224792480469,3.75944984831,2.09695517728,5.93384955689,66,300,106.333333333,70.0,86.6596150977,1.78434561512,4.1917151738,66,285,111.4,66,86.855281935,1.49528862667,3.24352761247,9,6,1
/home/hao/Documents/Ground/0/google/commu/com.mobanyware/182.50.134.1_0723-12-27-25_filtered_port_num_55364.csv,11,66,300,108.636363636,66,86.7852864857,1.65058016676,3.74125885045,0.000152826309204,5.01544189453,1.02908318043,0.209686398506,1.72252518683,1.54557480578,3.60005773634,66,300,106.333333333,70.0,86.6596150977,1.78434561512,4.1917151738,66,285,111.4,66,86.855281935,1.49528862667,3.24352761247,9,6,1
/home/hao/Documents/Ground/1/5/com.hoge.android.app.wuhu/61.135.185.33_0713-01-58-05_filtered_port_num_59505.csv,17,54,1085,189.176470588,66,270.272027517,2.27581498192,7.39758456102,0.0001220703125,6.01586914062,0.630971878767,0.049896478653,1.56326015924,2.72900289958,9.14700328189,54,1085,188.2,70.0,306.810951565,2.44604286835,7.32387620055,56,518,190.571428571,56,207.173396764,0.945864680455,1.89868148239,13,10,2
/home/hao/Documents/Ground/1/5/com.hoge.android.app.wuhu/61.135.185.33_0713-01-58-05_filtered_port_num_60695.csv,10,54,505,131.8,65.0,149.58930443,1.71712110138,4.27503777291,9.20295715332e-05,9.20385718346,1.12943522135,0.00546288490295,2.8584801061,2.46248154466,7.08962709478,54,505,132.5,64.0,166.747063942,1.78127695966,4.18596801767,56,337,130.75,196.0,119.305018754,1.14176788088,2.32281028535,8,6,2
/home/hao/Documents/Ground/0/google/busin/com.app_olivegbr.layout/72.21.92.20_0723-18-08-51_filtered_port_num_53320.csv,10,54,396,124.2,61.0,131.609878049,1.49523049379,3.25475683201,0.0001220703125,2.53616309166,0.301815456814,0.0148618221283,0.790616135826,2.46711638641,7.10247412606,54,378,111.333333333,64.0,119.480356359,1.77421127674,4.17252721348,56,396,143.5,226.0,145.83809516,1.15200469974,2.33120375973,8,6,1
/home/hao/Documents/Ground/0/5/com.tixa.industry.search2c9480b74c36430f014c3664573f0023/118.145.3.138_0711-06-17-25_filtered_port_num_54589.csv,20,66,1440,392.55,70.0,544.501742421,1.19473989277,2.52313262419,9.10758972168e-05,1.02926588058,0.138341000206,0.000243902206421,0.281676733344,2.21311019332,6.71627780664,66,239,83.5454545455,66,49.314138921,2.81421545333,8.98887815293,66,1440,770.222222222,1154,629.71277011,-0.144743746987,1.11516743991,14,11,1
/home/hao/Documents/Ground/0/5/com.tixa.industry.search2c9480b74c36430f014c3664573f0023/118.145.3.138_0711-06-17-25_filtered_port_num_54115.csv,20,66,1440,353.8,70.0,544.404684036,1.48326104545,3.22408664381,6.07967376709e-05,1.76315307617,0.138493588096,0.000213146209717,0.394231382717,3.65672470219,15.1930931245,66,239,82.4545454545,66,49.5568794167,2.83520711446,9.06220507417,66,1440,685.444444444,105,675.007014138,0.222608242934,1.05088500529,13,11,1
/home/hao/Documents/Ground/0/5/com.tixa.industry.search2c9480b74c36430f014c3664573f0023/118.145.3.138_0711-06-17-25_filtered_port_num_36609.csv,18,66,1440,365.833333333,70.0,539.364672555,1.36413299047,2.93259788087,3.12328338623e-05,1.80978393555,0.154544591904,0.00018310546875,0.425172535394,3.43866774769,13.5256252971,66,212,81.4,66.0,43.5986238315,2.65214309017,8.06412493805,66,1440,721.375,769.0,651.646556329,0.0514535605985,1.05956941287,12,10,1
/home/hao/Documents/Ground/0/5/com.tixa.industry.search2c9480b74c36430f014c3664573f0023/118.145.3.138_0711-06-17-25_filtered_port_num_57061.csv,18,66,1440,367.722222222,70.0,539.536818387,1.35746437362,2.91844509206,9.17911529541e-05,1.80599999428,0.154711526983,0.000306129455566,0.424308821683,3.43489147681,13.5065053464,66,239,84.1,66.0,51.6883932813,2.65628318611,8.07771656357,66,1440,722.25,769.0,652.221923505,0.0490350927994,1.0570900687,12,10,1
/home/hao/Documents/Ground/0/5/com.tixa.industry.search2c9480b74c36430f014c3664573f0023/118.145.3.138_0711-06-17-25_filtered_port_num_48421.csv,21,66,1440,394.047619048,66,564.684865861,1.23222910346,2.5585164596,3.09944152832e-05,65.0454409122,3.66500704288,0.000289440155029,14.1355895879,4.07932079679,17.7797298882,66,239,82.4545454545,66,49.5568794167,2.83520711446,9.06220507417,66,1440,736.8,769.0,665.315684469,0.0201822938612,1.02489113937,14,11,1
/home/hao/Documents/Ground/1/1-4/com.yimi.activity/61.135.185.33_0706-09-45-46_filtered_port_num_42675.csv,15,54,447,103.466666667,56,114.186319476,2.28962091325,6.53461364645,0.00018310546875,35.847137928,3.8515014989,0.0947420597076,9.77111994511,2.60022612886,8.40397312852,54,447,102.555555556,54,121.982795792,2.45916338551,7.07989764683,56,331,104.833333333,65.0,101.358138411,1.77240136327,4.16904615294,13,9,2
/home/hao/Documents/Ground/1/1-4/com.gannett.local.library.news.kusa0629-18-29-17/66.235.139.207__filtered_port_num_42078.csv,11,66,815,183.909090909,66,250.676341323,1.77882027866,4.36671008975,0.000152826309204,0.0817868709564,0.0116149902344,0.00401306152344,0.0236108381969,2.57673366326,7.82282694951,66,815,192.166666667,70.0,278.554851969,1.78841364912,4.19920486763,66,598,174.0,66,212.022640301,1.499203263,3.24892438827,9,6,2
/home/hao/Documents/Ground/1/1-4/com.gannett.local.library.news.kusa0629-18-29-17/66.235.139.207__filtered_port_num_36814.csv,11,66,569,119.454545455,66,143.484787687,2.75726058903,8.77358159214,9.20295715332e-05,0.21023607254,0.025408911705,0.00347900390625,0.0618665629836,2.62591550568,7.98165751595,66,135,78.8333333333,70.0,25.2877880057,1.73791698918,4.10064870692,66,569,168.2,66,200.423950665,1.49910864803,3.24879579974,9,6,2
/home/hao/Documents/Ground/1/1-4/com.gannett.local.library.news.kusa0629-18-29-17/66.235.139.207__filtered_port_num_57826.csv,11,66,813,183.545454545,66,249.9183007,1.77958488442,4.37049896549,9.08374786377e-05,0.0185539722443,0.00573728084564,0.00517249107361,0.00550001765371,1.06106473579,3.40314977354,66,813,191.833333333,70.0,277.809537073,1.78841128633,4.19920058681,66,596,173.6,66,211.22272605,1.49919723282,3.24891619691,9,6,2
/home/hao/Documents/Ground/0/4/com.pdw.yw/106.185.38.147_0704-13-51-59_filtered_port_num_51574.csv,10,66,573,158.3,70.0,182.204308401,1.56285058802,3.54552192173,0.0001220703125,1.31732201576,0.212649901708,0.100311040878,0.396786690047,2.33051394674,6.70899047148,66,466,134.0,70.0,148.503647542,1.78730968328,4.19719269105,66,573,194.75,319.0,218.40715991,1.15392871909,2.33273084705,8,6,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/207.226.141.184_0703-12-55-32_filtered_port_num_38161.csv,10,66,573,158.3,70.0,182.204308401,1.56285058802,3.54552192173,0.000182867050171,1.22824001312,0.201358318329,0.0438539981842,0.370986998637,2.28030906894,6.56191838263,66,466,134.0,70.0,148.503647542,1.78730968328,4.19719269105,66,573,194.75,319.0,218.40715991,1.15392871909,2.33273084705,8,6,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/101.201.173.127_0704-13-53-43_filtered_port_num_35184.csv,13,54,608,128.769230769,56,165.776101946,2.14422742761,5.97492519304,0.000151872634888,1.23928809166,0.199968914191,0.0226744413376,0.348807613736,2.12199291388,6.64643497396,54,608,125.75,54.0,182.390892042,2.2620469184,6.12799983346,56,403,133.6,66,134.863783129,1.49091849901,3.23786116048,10,8,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/106.185.38.147_0710-04-17-54_filtered_port_num_35534.csv,10,66,573,158.3,70.0,182.204308401,1.56285058802,3.54552192173,9.20295715332e-05,1.20633006096,0.194342666202,0.107543945312,0.362790021417,2.34580246489,6.76071529464,66,466,134.0,70.0,148.503647542,1.78730968328,4.19719269105,66,573,194.75,319.0,218.40715991,1.15392871909,2.33273084705,8,6,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/106.185.38.147_0704-13-53-43_filtered_port_num_43586.csv,10,66,573,158.3,70.0,182.204308401,1.56285058802,3.54552192173,0.0001220703125,1.44485402107,0.217742893431,0.108062982559,0.437695248431,2.39201328672,6.8908680911,66,466,134.0,70.0,148.503647542,1.78730968328,4.19719269105,66,573,194.75,319.0,218.40715991,1.15392871909,2.33273084705,8,6,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/101.201.173.127_0710-10-01-24_filtered_port_num_53015.csv,26,54,1440,466.961538462,70.0,588.854395008,0.899044308283,1.94353375123,3.00407409668e-05,1.51766896248,0.163215322495,0.000273942947388,0.400135320475,2.71571483338,8.99766114624,54,517,93.1333333333,66,113.491771606,3.45230750926,12.9771901955,56,1440,976.727272727,1440,592.958390524,-0.730119127832,1.72287497904,16,15,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/101.201.173.127_0704-13-53-43_filtered_port_num_47870.csv,26,54,1440,476.769230769,74.0,597.687293316,0.867814726122,1.87179745109,0.000153064727783,4.36041212082,0.381821279526,0.00528001785278,0.885018390028,3.67739110367,16.4474801812,54,597,101.928571429,66.0,137.546077623,3.30807013335,11.9951872047,56,1440,914.083333333,1388.0,629.888675129,-0.506084817381,1.36804258167,16,14,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/106.185.38.147_0707-05-35-55_filtered_port_num_36774.csv,10,66,573,158.3,70.0,182.204308401,1.56285058802,3.54552192173,0.00018310546875,1.9280090332,0.291520886951,0.100493907928,0.586740217848,2.35008393874,6.75202670915,66,466,134.0,70.0,148.503647542,1.78730968328,4.19719269105,66,573,194.75,319.0,218.40715991,1.15392871909,2.33273084705,8,6,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/101.201.173.127_0704-13-53-43_filtered_port_num_48667.csv,13,54,703,129.230769231,56,180.086796956,2.53373796662,8.05234367538,0.0001220703125,1.05242991447,0.204800923665,0.0677186250687,0.314092903922,1.62179828487,4.6749235224,54,703,137.625,54.0,213.791918404,2.26359795922,6.13205630407,56,324,115.8,66,104.388505114,1.47958777267,3.22202472689,10,8,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/101.201.173.127_0704-13-53-43_filtered_port_num_53516.csv,26,54,1440,472.423076923,61.0,604.429366814,0.882210285525,1.88599313763,6.07967376709e-05,0.349822998047,0.0516540336609,0.000214099884033,0.115224086755,2.05169823615,5.43845274697,54,517,88.5,54.0,118.955423824,3.31761663455,12.0325530715,56,1440,920.333333333,1425.0,634.400022769,-0.509387045396,1.36409897409,16,14,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/101.201.173.127_0710-10-01-24_filtered_port_num_38953.csv,13,54,608,129.538461538,56,165.487445671,2.14348581781,5.97573974789,0.000153064727783,3.0048520565,0.393023173014,0.143417000771,0.816971701963,2.66354537361,8.73745054039,54,608,128.25,64.0,181.525308153,2.25806412975,6.11796397888,56,403,131.6,66,135.921447903,1.48791665102,3.23353808199,10,8,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/106.185.38.147_0707-04-11-43_filtered_port_num_55369.csv,10,66,573,158.3,70.0,182.204308401,1.56285058802,3.54552192173,0.000121831893921,2.21633911133,0.353308783637,0.116973161697,0.676670134607,2.24879889996,6.42004742733,66,466,134.0,70.0,148.503647542,1.78730968328,4.19719269105,66,573,194.75,319.0,218.40715991,1.15392871909,2.33273084705,8,6,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/106.185.38.147_0707-05-21-58_filtered_port_num_34367.csv,10,66,573,158.3,70.0,182.204308401,1.56285058802,3.54552192173,0.000152111053467,0.982331037521,0.193254232407,0.113402843475,0.299937592702,1.92851786794,5.40575672876,66,466,134.0,70.0,148.503647542,1.78730968328,4.19719269105,66,573,194.75,319.0,218.40715991,1.15392871909,2.33273084705,8,6,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/207.226.141.184_0710-10-01-24_filtered_port_num_38531.csv,10,66,573,158.3,70.0,182.204308401,1.56285058802,3.54552192173,0.00018310546875,1.00723314285,0.249748998218,0.161620855331,0.331516297203,1.35443983741,3.41234946769,66,466,134.0,70.0,148.503647542,1.78730968328,4.19719269105,66,573,194.75,319.0,218.40715991,1.15392871909,2.33273084705,8,6,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/207.226.141.184_0710-10-04-02_filtered_port_num_58440.csv,10,66,573,158.3,70.0,182.204308401,1.56285058802,3.54552192173,0.000151872634888,0.743438959122,0.227362765206,0.162261962891,0.269883535195,0.962417274146,2.39401560833,66,466,134.0,70.0,148.503647542,1.78730968328,4.19719269105,66,573,194.75,319.0,218.40715991,1.15392871909,2.33273084705,8,6,1
/home/hao/Documents/Ground/0/4/com.pdw.yw/101.201.173.127_0710-10-01-24_filtered_port_num_39301.csv,13,54,703,130.0,56,179.79347126,2.53517575809,8.06058439501,0.0001220703125,1.29467797279,0.383575499058,0.148681521416,0.537861249896,0.977869289926,2.13531170173,54,703,137.625,54.0,213.791918404,2.26359795922,6.13205630407,56,324,117.8,66,103.313890644,1.48454129942,3.22933134033,10,8,1
/home/hao/Documents/Ground/1/google/weather/com.pcs.ydqxz/216.58.192.14_0716-10-55-05_filtered_port_num_60127.csv,22,66,1440,454.909090909,70.0,604.819124659,1.00429339004,2.02957287752,6.103515625e-05,16.995513916,0.817206950415,0.00030517578125,3.61767309488,4.24816589154,19.0480410687,66,259,82.75,66.0,53.1869736558,3.00602712369,10.0570565867,66,1440,901.5,1440.0,660.100484775,-0.413447937489,1.17763801702,14,12,2
