@RELATION pcap
@ATTRIBUTE frameNum NUMERIC
@ATTRIBUTE frameStat_0 NUMERIC
@ATTRIBUTE frameStat_1 NUMERIC
@ATTRIBUTE frameStat_2 NUMERIC
@ATTRIBUTE frameStat_3 NUMERIC
@ATTRIBUTE frameStat_4 NUMERIC
@ATTRIBUTE frameStat_5 NUMERIC
@ATTRIBUTE frameStat_6 NUMERIC
@ATTRIBUTE epoStat_0 NUMERIC
@ATTRIBUTE epoStat_1 NUMERIC
@ATTRIBUTE epoStat_2 NUMERIC
@ATTRIBUTE epoStat_3 NUMERIC
@ATTRIBUTE epoStat_4 NUMERIC
@ATTRIBUTE epoStat_5 NUMERIC
@ATTRIBUTE epoStat_6 NUMERIC
@ATTRIBUTE upStat_0 NUMERIC
@ATTRIBUTE upStat_1 NUMERIC
@ATTRIBUTE upStat_2 NUMERIC
@ATTRIBUTE upStat_3 NUMERIC
@ATTRIBUTE upStat_4 NUMERIC
@ATTRIBUTE upStat_5 NUMERIC
@ATTRIBUTE upStat_6 NUMERIC
@ATTRIBUTE non_httpFrameNum NUMERIC
@ATTRIBUTE upCounter NUMERIC
@ATTRIBUTE class {0, 1, 2}

@DATA
14,54,447,127.214285714,65.0,129.649075018,1.5245192802,3.59201581353,0.000274896621704,32.0995481014,4.04904407721,0.106933116913,9.05936467599,2.3768918663,7.2896774754,54,447,103.444444444,54,121.742087227,2.45344866724,7.06351611999,11,9,1
9,66,840,200.888888889,66,261.454242627,1.6714693474,4.1849765414,0.0001220703125,76.6150510311,9.65745925903,0.0961909294128,25.307790922,2.26771517082,6.14267643471,66,490,138.0,70.0,157.446287137,1.78747952007,4.19750356232,7,6,1
13,54,1021,186.076923077,56,274.712286286,2.22233082893,6.7652329708,0.000121831893921,0.17288184166,0.0575332442919,0.00778210163116,0.0781266541923,0.701458120517,1.50376380608,54,1021,229.0,54,333.329095211,1.82018478661,4.60340211067,10,7,1
14,54,439,125.214285714,61.0,128.936406568,1.50866440021,3.50913417437,0.000121831893921,35.7218630314,4.1177414564,0.204773187637,9.91863044807,2.53474870157,8.05493442722,54,439,100.333333333,54,119.929608984,2.45982225221,7.08133568057,11,9,1
10,66,573,158.7,70.0,182.882503264,1.55778365172,3.52205264989,0.000152826309204,0.259886980057,0.0788506666819,0.0150458812714,0.093081986577,0.728407538127,2.03839185156,66,470,134.666666667,70.0,149.994073957,1.78734010307,4.19724840167,8,6,1
10,66,439,132.2,70.0,130.369321545,1.606072964,3.74801891795,0.000182867050171,0.886932134628,0.175916883681,0.0238649845123,0.270360465435,1.88955949551,5.40100332512,66,439,142.2,66,148.432341489,1.49837801625,3.24779877351,8,5,1
13,54,451,109.615384615,56,122.631115678,2.05291747226,5.48038080258,0.000182867050171,0.2575070858,0.094477335612,0.103927493095,0.108273491521,0.380155975265,1.21829236059,54,451,113.571428571,54,137.927369233,2.03076221768,5.14296647519,11,7,1
15,54,1069,203.466666667,56,280.92629322,2.03946713766,6.2688976068,9.20295715332e-05,0.387908935547,0.0876792158399,0.00978100299835,0.135726773703,1.26374152585,2.89339362969,54,1069,214.75,64.0,331.882038532,2.05567235758,5.52374101899,11,8,1
10,54,1375,243.2,65.0,407.861692244,2.119408462,6.00870029652,0.000151872634888,0.32214307785,0.100392659505,0.000916004180908,0.140354815731,0.728730984182,1.56225695458,54,1375,322.2,54,526.456987797,1.49919235924,3.24890957627,8,5,1
10,66,573,159.3,70.0,183.909787668,1.55062375079,3.48885875312,0.000153064727783,2.03747606277,0.304392443763,0.0948491096497,0.618879961694,2.38257371322,6.85962373385,66,476,135.666666667,70.0,152.229724065,1.78738407543,4.19732890962,8,6,1
9,66,412,134.111111111,66,125.207777931,1.44698027341,3.26223959722,0.000182867050171,81.7437129021,10.2828560174,0.0877990722656,27.0097782924,2.2677488349,6.14276135376,66,412,125.0,70.0,128.383539963,1.78679029122,4.19623960452,7,6,1
13,54,469,134.076923077,56,138.988910204,1.44102868058,3.37326394532,0.000123023986816,3.45092701912,0.359039247036,0.0956873893738,0.937116794459,2.95961150425,9.88742238692,54,469,117.857142857,54,143.539370977,2.03029199035,5.14232802404,10,7,1
26,66,1440,451.269230769,70.0,565.166249039,1.0126947665,2.22368310272,0.0001220703125,51.2139289379,2.07358643532,0.000427007675171,10.0311234867,4.69425845557,23.0380725306,66,178,75.4285714286,66.0,28.6698305484,3.24306048956,11.7116533618,23,14,1
12,66,573,143.333333333,66.0,170.645018158,1.846998542,4.51494382651,0.00018310546875,52.3082270622,5.87421490929,0.2024538517,14.9542035998,2.67966496016,8.46809137155,66,471,117.625,66.0,133.588863215,2.26606073397,6.13844263555,10,8,1
14,54,451,106.285714286,56.0,118.629331817,2.17936865439,6.03709689908,0.0001220703125,56.7791140079,5.68481206894,0.115478038788,15.2772066198,2.85600089812,9.65007734849,54,451,101.666666667,54,123.694965316,2.46071602332,7.08395865544,12,9,1
27,66,1440,489.666666667,66,612.204940268,0.842240777354,1.75785301624,6.103515625e-05,0.859405994415,0.0562873436854,0.000289559364319,0.172780159502,3.93636915996,18.08090957,66,178,74.5714285714,66.0,28.7593817878,3.29973020948,11.9553318229,24,14,1
14,66,601,201.285714286,70.0,186.592155926,0.861060009427,2.13818162989,0.000304937362671,83.7785642147,6.51654283817,0.0289001464844,22.303799703,3.17533805329,11.0829927284,66,437,175.0,66,154.036792142,0.776380858221,1.69489106363,9,9,1
13,54,1139,238.076923077,56,386.516486172,1.87232952953,4.57635584596,0.0001220703125,15.200592041,1.42449182272,0.207458019257,4.15768280198,3.00464565841,10.0528230052,54,219,82.1428571429,54,56.3469572545,1.97189649159,5.00811274882,10,7,1
13,54,424,116.923076923,56,115.455926682,1.6500930372,4.30601911324,0.000182867050171,75.0648200512,7.77136482795,0.095291018486,20.8075214792,2.78448427744,9.13479116679,54,424,128.125,64.0,129.688509032,1.48120574901,3.57877735448,10,8,1
10,66,432,134.3,68.0,134.317571449,1.53713048922,3.42698678289,9.20295715332e-05,0.482330083847,0.116712782118,0.0170290470123,0.154894561711,1.30202516396,3.65531256772,66,432,128.333333333,70.0,135.83527606,1.7870095629,4.19664238727,8,6,1
10,66,420,133.1,68.0,131.680256683,1.52451411279,3.36854737231,0.000212907791138,0.704711914062,0.15158422788,0.0234680175781,0.217274166196,1.66729552535,4.78695621529,66,420,126.333333333,70.0,131.364209568,1.78688246256,4.19640898676,8,6,1
10,66,495,136.0,70.0,141.48992897,1.76750147994,4.48012321012,9.20295715332e-05,0.742126941681,0.150685654746,0.045380115509,0.223465510357,1.92464611011,5.53981420971,66,321,109.833333333,70.0,94.4817736686,1.78505665896,4.19303683123,8,6,1
11,54,451,120.909090909,56,130.138705406,1.78015667929,4.42229214835,0.000306129455566,50.4395139217,7.17809450626,0.90412902832,15.1513733322,2.27986672071,6.68841382048,54,451,108.625,64.0,129.681279971,2.24882902245,6.09402707444,9,8,1
9,66,1142,238.444444444,66,349.900020994,1.88543218558,5.03514370339,0.00018310546875,80.1534121037,10.1074562371,0.122283935547,26.4751012981,2.26771201046,6.14266844634,66,526,144.0,70.0,170.860566935,1.78768620674,4.19788131202,7,6,1
14,54,455,106.5,56.0,119.32713139,2.19027424653,6.10042374617,0.000152826309204,36.6130979061,4.13972115517,0.134674072266,10.1741474913,2.54577416262,8.10452656963,54,455,102.111111111,54,124.950162905,2.4609963372,7.08478071808,12,9,1
10,66,535,132.0,70.0,143.928454449,2.16769700999,6.21127855767,0.0001220703125,0.00738501548767,0.00349254078335,0.00271582603455,0.00280271834737,0.0027279554253,1.35084772001,66,535,145.5,70.0,174.214188094,1.78773059233,4.19796234661,8,6,1
316,66,1440,656.696202532,70.0,663.080261374,0.30491550949,1.1312595925,0.0,60.4106140137,0.383596076663,0.00018310546875,4.65222113409,12.4403250457,155.998680335,66,395,75.320754717,66,48.0908888918,5.2608258136,29.9809232255,299,159,1
11,66,416,126.636363636,66,126.18908808,1.67090063716,3.83236602751,0.000274896621704,56.6759040356,6.29295041561,0.0966945886612,16.8594716027,2.62987431284,7.98976245363,66,416,117.142857143,66,122.039137249,2.0390712831,5.16185791656,9,7,1
15,66,1440,295.133333333,66,462.972262188,1.9408839059,5.02877678803,0.0,0.67629981041,0.0906938655036,0.00279259681702,0.180490139189,2.40021061268,7.9902253791,66,1440,429.666666667,74,556.57683906,1.16078210049,2.52078512766,12,9,1
217,54,1440,736.32718894,90,681.38703,0.0640393317237,1.00476342845,3.00407409668e-05,16.5888059139,0.207361996174,0.00148010253906,1.30569142007,10.4897051984,122.396861391,54,161,77.1100917431,82,12.2611787223,2.44759975979,21.3486756451,215,109,1
20,66,1440,432.0,70.0,576.038800776,1.07742083119,2.24253187776,6.103515625e-05,3.57788085938,0.221743947581,0.000458002090454,0.799655912811,3.8762687277,16.3361755851,66,178,76.9090909091,66,32.0495484168,2.82050870604,9.00944644961,17,11,1
14,66,601,200.714285714,70.0,186.009380935,0.868806422408,2.16268033232,0.0001220703125,74.7944028378,5.82526339017,0.0391850471497,19.909880351,3.1753107797,11.0828876531,66,437,174.111111111,66,152.782666588,0.77822110181,1.70335398932,9,9,1
10,66,479,124.9,70.0,127.123915925,2.13898930121,6.09276872468,0.00018310546875,0.0112910270691,0.00430634286669,0.00259399414062,0.00391517906291,0.399815865029,1.713833152,66,479,136.166666667,70.0,153.347553688,1.78740534694,4.19736784533,8,6,1
12,66,573,143.0,66.0,170.007352782,1.85215707802,4.54243565709,0.000182867050171,53.0405580997,5.92413891446,0.165284156799,15.163567554,2.68536048822,8.49106578474,66,467,117.125,66.0,132.266244276,2.26602621238,6.13835368743,10,8,1
15,54,1245,215.2,56,318.247953646,2.28885297532,7.46280902065,0.000304937362671,41.9612429142,4.20433487211,0.0699764490128,11.1309605993,2.80832585557,9.53079938674,54,1245,216.444444444,54,370.982512649,2.30862715433,6.59134790348,11,9,1
10,66,439,132.2,70.0,130.369321545,1.606072964,3.74801891795,0.000153064727783,0.420989990234,0.127678791682,0.0132749080658,0.149973455954,0.697183316183,2.0465902784,66,439,142.2,66,148.432341489,1.49837801625,3.24779877351,8,5,1
14,66,601,201.357142857,70.0,186.666473822,0.860126686757,2.13518505237,0.000151872634888,46.5951230526,3.70170947222,0.134644031525,12.3829788357,3.1747753501,11.0808241302,66,437,175.111111111,66,154.195722988,0.776241494033,1.69410221239,9,9,1
14,54,469,129.071428571,61.0,135.154125927,1.55620299675,3.73098478798,0.000153064727783,43.7947089672,4.68697646948,0.153136968613,11.9479108233,2.70028528318,8.88779435146,54,469,105.0,54,128.885823718,2.46079155209,7.08460194041,11,9,1
9,54,400,125.0,56,125.599009196,1.42122589417,3.17523600931,0.00030517578125,47.4459528923,5.99584960938,0.0943758487701,15.6668445813,2.26768372843,6.14259720624,54,400,115.0,64.0,127.664926011,1.77600551638,4.17596387056,7,6,1
12,66,1440,337.666666667,70.0,484.392116185,1.38212001854,3.17675187842,6.103515625e-05,0.0880739688873,0.0235429026864,0.00286889076233,0.03530040601,1.02826932131,2.10486581366,66,1440,423.857142857,66,567.278825011,0.99464391245,2.05470506023,9,7,1
13,54,469,114.076923077,56,126.014932899,2.07218343737,5.61053740185,0.000365972518921,36.7092590332,5.19152575731,0.576583981514,10.3951758588,2.31813964001,7.1461988312,54,469,106.777777778,54,128.38983845,2.45097853873,7.05667342178,11,9,1
10,54,876,170.9,57.0,252.971322485,2.14266777553,6.10727727268,0.000153064727783,0.19534277916,0.0685594346788,0.00689697265625,0.0898475470189,0.691275479205,1.49818693599,54,371,121.4,54,125.040153551,1.48593549574,3.23026842428,8,5,1
10,66,294,110.5,70.0,85.2704520922,1.51384312868,3.33048961941,0.00018310546875,2.85449194908,0.473436117172,0.0172119140625,0.878426545375,2.13239422949,6.04576561195,66,294,105.333333333,70.0,84.4248515282,1.78410561104,4.19126813159,8,6,1
16,54,1021,192.1875,65.0,264.137563296,2.07303501756,6.39304987708,0.000214099884033,5.46624708176,0.639434798559,0.000580072402954,1.48617548061,2.50111650707,7.86865406216,54,1021,193.666666667,66,301.314896191,2.23727784547,6.34623247231,12,9,1
17,54,1440,279.294117647,56,444.865183108,2.01258751339,5.50006432542,0.000152111053467,0.22170996666,0.0393466800451,0.00091552734375,0.0713826283437,1.64124598432,3.97295500446,54,1440,458.111111111,74,550.733338265,1.04608879705,2.40041824912,13,9,1
13,54,497,136.076923077,56,144.063800791,1.50925086394,3.67651263046,0.0001220703125,13.1778569221,1.19066874186,0.0979000329971,3.61666106415,3.00799245765,10.0649602622,54,497,121.857142857,54,153.325450847,2.0316364094,5.14534333477,10,7,1
17,66,1440,194.882352941,71,339.83609931,2.97158772589,10.7668304778,0.0001220703125,3.00384497643,0.329309433699,0.0182795524597,0.755348137474,2.83761870766,9.98680164472,66,278,90.0,70.0,62.8140111759,2.64357465591,8.03802763817,13,10,1
13,54,1073,190.230769231,56,287.061814261,2.28156142355,7.04735567228,0.000213146209717,10.0626530647,0.920504252116,0.00750708580017,2.7599207519,3.00167148598,10.041619556,54,1073,236.571428571,54,351.030262083,1.8386656002,4.65358184009,10,7,1
17,54,1049,185.352941176,56,264.024718356,2.21444105397,7.07291034206,0.000152826309204,45.2109978199,3.91825868189,0.0658105611801,11.2371761665,3.12557343014,11.4623724025,54,1049,181.7,60.0,297.369147694,2.4299393394,7.26112067008,13,10,1
15,54,1021,200.2,56,271.129538536,1.96350195677,5.90621640233,9.10758972168e-05,0.279326915741,0.0715070111411,0.00912499427795,0.1044059366,1.11506343874,2.53394996774,54,1021,208.625,64.0,316.426507068,2.03811726542,5.46892967727,11,8,1
87,66,1440,526.781609195,152,619.98903263,0.76125787302,1.62825999674,2.98023223877e-05,110.951445818,1.29314333616,0.000152945518494,11.894118611,9.11106575109,84.0116028658,66,241,70.4634146341,66,26.9924086537,6.14672825596,38.8622428769,84,41,1
14,54,451,106.285714286,56.0,118.629331817,2.17936865439,6.03709689908,0.000122785568237,36.8892819881,4.1744995484,0.0932009220123,10.242754197,2.54930959551,8.12422896865,54,451,101.666666667,54,123.694965316,2.46071602332,7.08395865544,12,9,1
11,54,522,141.545454545,66,168.767383555,1.65445817125,3.77627491965,0.000182867050171,52.7821350098,5.7516174078,0.379837036133,15.7006386559,2.65191295298,8.06361415682,54,522,119.0,64.0,152.54835299,2.25429762752,6.10855265295,9,8,1
11,54,954,188.0,56,285.114331134,1.92965901459,5.10986229044,0.000427007675171,29.9212040901,5.69546201229,0.149901986122,11.1141353199,1.52456719408,3.36961612348,54,954,185.428571429,54,313.843845222,2.03918994407,5.16212303407,9,7,1
13,54,966,180.769230769,56,260.8548532,2.17332720668,6.54238766482,0.000184059143066,45.8413391113,5.19286090136,0.141967892647,12.9276748429,2.57754934179,8.1934259924,54,966,200.25,64.0,299.515337671,2.01035022993,5.38107417731,10,8,1
26,66,1440,404.5,70.0,569.115051908,1.21153825662,2.53268293626,6.07967376709e-05,0.832427978516,0.0575183200836,0.000213861465454,0.186797013553,3.39928954581,13.2250809181,66,178,75.4285714286,66.0,28.6698305484,3.24306048956,11.7116533618,23,14,1
8,54,522,172.625,74.0,188.709391327,1.16080106626,2.37911645345,0.00018310546875,50.1774289608,8.09946986607,0.234710931778,17.2300384727,2.01591772656,5.11028724228,54,522,138.666666667,64.0,171.665048536,1.77800096453,4.18037338687,6,6,1
14,54,444,128.142857143,61.0,134.700120449,1.51686463947,3.49689204895,0.0001220703125,11.0683288574,0.890049842688,0.00192308425903,2.93970928551,3.16979370042,11.0612517609,54,444,106.75,60.0,127.663375719,2.25418155542,6.10774746952,11,8,1
16,66,338,99.0,66.0,82.4681756801,2.29900877504,6.38157087488,0.0001220703125,13.796143055,2.03075359662,0.286773920059,3.75465761618,2.13759669478,6.69267120325,66,294,92.2222222222,66,71.3828142681,2.46915018121,7.10838963086,14,9,1
20,66,1440,391.8,70.0,538.149384465,1.30688812216,2.89758410491,6.103515625e-05,2.23550486565,0.13697415904,0.000243902206421,0.498047977513,3.92136508691,16.593770288,66,178,76.9090909091,66,32.0495484168,2.82050870604,9.00944644961,17,11,1
124,54,1440,692.822580645,66.0,686.563391904,0.160307972361,1.02939565199,3.00407409668e-05,0.331511974335,0.0121985935583,0.000274181365967,0.0542994367031,4.87523791111,25.7866843131,54,270,58.8888888889,54,27.1428385779,7.4677392252,58.0904024693,67,63,1
10,66,439,132.2,70.0,130.369321545,1.606072964,3.74801891795,0.0,0.574097156525,0.145816326141,0.0639040470123,0.181173077898,1.2702493179,3.67881516997,66,439,142.2,66,148.432341489,1.49837801625,3.24779877351,8,5,1
22,66,1012,317.181818182,70.0,363.593633853,1.04919240564,2.48550292446,6.103515625e-05,111.024719,5.38716634115,0.00753808021545,23.6220957488,4.24804113168,19.0473717155,66,509,212.833333333,70.0,206.261497996,0.707090579915,1.50092134382,14,12,1
13,54,477,134.538461538,56,140.257793084,1.46233905056,3.46780657977,0.000153064727783,3.67016601562,0.411242167155,0.0989530086517,0.993388076956,2.90116610744,9.66916873091,54,477,119.0,54,146.335231575,2.0307035289,5.14325162237,10,7,1
18,66,1440,436.0,70.0,573.509372199,1.0514986999,2.23293742404,0.000152826309204,1.78274512291,0.137300407185,0.000550031661987,0.416352995859,3.60520168771,14.3579342705,66,345,94.7,66.0,83.4674187932,2.66264568902,8.09833802145,12,10,1
24,66,1440,451.583333333,66.0,590.840285573,0.995562534878,2.08369704344,0.000153064727783,1.6563410759,0.171940046808,0.000579833984375,0.371947410814,2.96273610136,11.4898319313,66,313,84.2142857143,66.0,63.4869824356,3.32221690174,12.0520207665,16,14,1
10,66,338,117.0,70.0,98.6843452631,1.54406042239,3.46678271932,9.20295715332e-05,2.84362792969,0.419806692335,0.026093006134,0.866948558779,2.36804408396,6.81691922554,66,288,104.333333333,70.0,82.1901589135,1.78384593364,4.19078393819,8,6,1
10,54,885,151.9,61.0,246.538617665,2.58508342735,7.83530962356,0.000151872634888,78.2322080135,8.78612253401,0.0355839729309,24.5531991136,2.47475712371,7.12466986458,54,885,195.833333333,64.0,308.291213339,1.78661807471,4.19592285471,8,6,1
15,54,1073,203.733333333,56,281.967720769,2.04235039652,6.28215446479,0.000153064727783,47.9234931469,4.60005620548,0.114151000977,12.5942591888,2.90717541393,10.0462259443,54,1073,197.333333333,54,318.176401108,2.25411423407,6.40394468469,11,9,1
12,54,451,113.75,55.0,126.409470241,1.92579978465,4.96946409954,9.20295715332e-05,36.5705878735,4.90450219675,0.203032970428,10.8733775417,2.2537472195,6.6357067139,54,451,106.125,54.0,130.51478604,2.25665987994,6.11375832284,10,8,1
12,66,608,140.416666667,70.0,153.748419143,2.30215950666,7.18981484025,0.000152111053467,0.00762915611267,0.00297409837896,0.00329494476318,0.00275525744194,0.238073434121,1.48356585031,66,608,167.428571429,66,188.002171069,1.7355481714,4.3668687642,9,7,1
10,66,420,133.1,68.0,131.680256683,1.52451411279,3.36854737231,0.000153064727783,3.87600708008,0.488372776243,0.0121161937714,1.20011658964,2.45590800992,7.07083367989,66,420,126.333333333,70.0,131.364209568,1.78688246256,4.19640898676,8,6,1
10,54,935,166.9,65.0,262.738063478,2.4472238427,7.32850766368,3.09944152832e-05,0.0150759220123,0.00574411286248,0.00268602371216,0.00550717279871,0.367592792986,1.51648441781,54,935,234.2,54,350.485605981,1.4981826007,3.24753104993,8,5,1
10,66,573,159.7,70.0,184.601218848,1.54613990663,3.46805302329,0.000182867050171,0.470947027206,0.122239775128,0.00845313072205,0.158348489675,1.07702044768,2.93780277159,66,480,136.333333333,70.0,153.720164223,1.78741233496,4.19738063492,8,6,1
13,66,424,142.307692308,66,135.516325792,1.30437235855,2.75309867137,0.000121831893921,51.432831049,4.81918583314,0.155182123184,14.1010391423,2.98086819011,9.96071363491,66,424,113.25,70.0,117.532708214,2.26165838971,6.12718016556,10,8,1
9,66,448,138.111111111,66,134.268755731,1.51852087648,3.56056368722,0.0001220703125,54.5881960392,6.922298491,0.154738903046,18.0164088711,2.26758908738,6.14235834235,66,448,131.0,70.0,141.796802973,1.78716077232,4.19691979459,7,6,1
16,54,678,111.8125,55.0,151.926881571,3.20847569927,12.0756289827,0.000182867050171,35.6746821404,4.25572913488,0.382659912109,8.9993370942,2.80280791204,9.95078031681,54,678,123.545454545,54,178.685790062,2.67338828493,8.44558903921,13,11,1
6,66,823,265.5,282.0,292.73181697,1.02760685363,2.38315498817,0.000214099884033,0.32018995285,0.101947021484,0.0129399299622,0.127867851469,0.764678937203,1.92705916238,66,490,174.0,278.0,182.471915647,1.15359559803,2.33246847233,4,4,1
12,66,1320,190.916666667,70.0,343.397111795,2.92726502391,9.7519924726,0.000151872634888,0.163941144943,0.0466781096025,0.00137305259705,0.0718992246915,1.00810709905,2.03309898855,66,1320,288.5,102.0,462.037426334,1.77633194461,4.176617538,9,6,1
12,54,459,116.166666667,65.0,127.666775457,1.93627108685,5.03634029446,0.000274896621704,48.9169919491,6.2617326433,0.358763933182,14.135919691,2.46160067968,7.57519742345,54,459,109.625,64.0,132.321518942,2.24957166117,6.09595924517,10,8,1
14,54,455,105.642857143,55.0,119.986670178,2.18439509011,6.06276999635,0.000153064727783,36.0298149586,4.99043391301,0.414153814316,9.86706285787,2.40276769294,7.65208227901,54,455,96.1,54.0,119.781843365,2.65460701813,8.07222806498,12,10,1
10,66,458,126.0,70.0,124.360765517,1.94025119195,5.24502813589,0.000244140625,0.172302007675,0.0611470010546,0.00421190261841,0.0786713238623,0.675412738805,1.49409464021,66,458,132.666666667,70.0,145.522812263,1.78724602854,4.19707607298,8,6,1
9,66,861,203.222222222,66,267.178582715,1.6950150639,4.28024627781,0.000182867050171,83.0867009163,10.4676780105,0.0953520536423,27.4476095354,2.26772116936,6.14269152829,66,490,138.0,70.0,157.446287137,1.78747952007,4.19750356232,7,6,1
17,54,943,171.941176471,56,283.808027617,2.30703171451,6.43067129629,0.000152826309204,7.56094384193,0.598087310791,0.011474609375,1.81114711199,3.52784575858,13.6601395471,54,209,74.7777777778,54,47.9392619833,2.38372918637,6.85159230782,14,9,1
10,66,573,158.3,70.0,182.204308401,1.56285058802,3.54552192173,0.0001220703125,3.15191721916,0.411136123869,0.00863695144653,0.972424147472,2.44186133934,7.03033607755,66,466,134.0,70.0,148.503647542,1.78730968328,4.19719269105,8,6,1
12,66,573,143.916666667,66.0,171.772358241,1.83855258157,4.46988920161,0.000213861465454,68.8873898983,7.3596774448,0.162719964981,19.6634427155,2.74593136838,8.72912060599,66,478,118.5,66.0,135.903458381,2.26611875115,6.13859207831,10,8,1
12,54,451,113.916666667,55.0,126.695473698,1.92044482249,4.94115863619,0.000153064727783,35.9582221508,4.82323945652,0.179352045059,10.717213898,2.24124321857,6.57756983307,54,451,106.125,54.0,130.51478604,2.25665987994,6.11375832284,10,8,1
14,66,601,200.571428571,70.0,185.866970202,0.870819361137,2.1689440792,0.00018310546875,61.986907959,4.83825683594,0.00820899009705,16.4976324575,3.17526423839,11.0827083424,66,437,173.888888889,66,152.474001022,0.778885400298,1.7060710372,9,9,1
10,66,573,159.8,70.0,184.774890069,1.54505469413,3.46301533763,0.000335931777954,3.71871995926,0.485307561027,0.016998052597,1.14732445432,2.44102917684,7.0275151655,66,481,136.5,70.0,154.092775085,1.78741927257,4.19739333154,8,6,1
10,66,438,132.1,70.0,130.134123119,1.60433074916,3.74003533174,0.00018310546875,0.458924055099,0.158162434896,0.0211179256439,0.175786254015,0.458808969593,1.52652483869,66,438,142.0,66,148.03242888,1.49836927401,3.24778680521,8,5,1
15,54,1057,202.666666667,56,278.466674647,2.020491372,6.17854321822,0.000213146209717,3.94931006432,0.366949932916,0.0131988525391,1.00216137931,3.2317914987,11.673742999,54,1057,213.25,64.0,328.022388718,2.05107227761,5.50941300094,11,8,1
9,66,448,138.111111111,66,134.268755731,1.51852087648,3.56056368722,0.000243902206421,79.5170280933,10.0262718797,0.132049441338,26.2652393662,2.2677169914,6.14268104328,66,448,131.0,70.0,141.796802973,1.78716077232,4.19691979459,7,6,1
14,66,601,203.428571429,70.0,188.961717319,0.836625900256,2.05565040025,9.20295715332e-05,55.73889184,4.35909093343,0.0132141113281,14.8323398662,3.17522250489,11.0825475166,66,437,178.333333333,66,159.005939791,0.780500910275,1.69646511672,9,9,1
11,66,439,126.181818182,66,125.750704449,1.7573454341,4.26577320668,0.000153064727783,0.364594221115,0.138205003738,0.149978399277,0.145068958338,0.488981668176,1.44102883372,66,439,129.5,70.0,138.443430084,1.78707811103,4.19676818144,9,6,1
14,54,451,106.214285714,56.0,118.494230463,2.18216515584,6.05360071141,0.000152826309204,56.5594480038,5.66638653095,0.161529064178,15.215553173,2.85675774173,9.65372665139,54,451,101.666666667,54,123.694965316,2.46071602332,7.08395865544,12,9,1
10,54,1060,187.1,59.0,303.512915705,2.33141618446,6.87574045571,0.000153064727783,53.4013979435,5.96458268166,0.0172419548035,16.7714876221,2.47485054708,7.12493439476,54,1060,225.0,64.0,373.494756768,1.78732804389,4.19722631811,8,6,1
12,66,338,111.0,74.0,91.4056891008,1.82645539644,4.43019210734,0.000121831893921,3.3948969841,0.677204435522,0.136139154434,1.20021175214,1.62530004362,3.74206217168,66,290,97.5,70.0,72.8954731105,2.2508597674,6.09975487025,10,8,1
9,66,1136,233.777777778,66,345.037768554,1.94610175697,5.26958117721,0.00018310546875,61.5346679688,7.78301239014,0.120209097862,20.3165330511,2.26764544659,6.1425005155,66,490,138.0,70.0,157.446287137,1.78747952007,4.19750356232,7,6,1
12,66,412,121.25,66.0,121.171452221,1.80650809924,4.29984338407,0.000123023986816,56.5023200512,5.82096444477,0.221130847931,16.0881811593,2.8080579906,8.96495990848,66,412,110.25,66.0,114.080837567,2.26542388673,6.13679878945,10,8,1
10,66,524,130.9,70.0,140.853434463,2.14961845839,6.13626008786,0.000153064727783,0.0199589729309,0.00595087475247,0.00634694099426,0.00602886873691,1.09744905503,3.54607764303,66,524,143.666666667,70.0,170.115320363,1.78767598647,4.19786264847,8,6,1
10,66,439,132.2,70.0,130.369321545,1.606072964,3.74801891795,9.20295715332e-05,0.423889160156,0.130893230438,0.0183708667755,0.15026353755,0.688496802239,2.02977687269,66,439,142.2,66,148.432341489,1.49837801625,3.24779877351,8,5,1
11,66,412,126.272727273,66,125.357736034,1.66733692088,3.81456208469,0.0001220703125,2.81610107422,0.431820702553,0.101348519325,0.830301534131,2.30376627938,6.84135270075,66,412,125.0,70.0,128.383539963,1.78679029122,4.19623960452,9,6,1
9,66,447,138.0,66,134.012437234,1.51648082434,3.55209888183,0.000123023986816,52.7128601074,6.68083575368,0.131103515625,17.3988317068,2.26759828077,6.14238158433,66,447,130.833333333,70.0,141.424204278,1.78715187587,4.19690348145,7,6,1
10,66,438,132.1,70.0,130.134123119,1.60433074916,3.74003533174,0.000214099884033,0.563323974609,0.143144342634,0.00988793373108,0.184009761493,1.14825071962,3.25329934356,66,438,142.0,66,148.03242888,1.49836927401,3.24778680521,8,5,1
9,54,1094,201.888888889,56,324.950746505,2.23666933195,6.34264807912,0.000121831893921,0.293852806091,0.1015625,0.124617934227,0.123544437302,0.55840619216,1.38462521775,54,309,109.0,54,100.299551345,1.47827558295,3.21915919987,7,5,1
10,66,420,133.1,68.0,131.680256683,1.52451411279,3.36854737231,0.000153064727783,0.411804914474,0.124216662513,0.0636899471283,0.136308193352,0.804481670554,2.53855148065,66,420,126.333333333,70.0,131.364209568,1.78688246256,4.19640898676,8,6,1
9,66,412,134.111111111,66,125.207777931,1.44698027341,3.26223959722,0.000214099884033,96.8574829102,12.1800117493,0.0932459831238,32.0051976678,2.26775229562,6.14277006987,66,412,125.0,70.0,128.383539963,1.78679029122,4.19623960452,7,6,1
13,54,485,168.307692308,66,167.314712496,1.0139878367,2.26202035161,0.00018310546875,44.9311218262,5.30537166198,0.164856076241,12.6144555577,2.56546897969,8.16304078528,54,485,165.75,64.0,184.445622068,1.15000781896,2.32955079356,9,8,1
