Jul  2, 2015 18:14:28.041932000	74	eth:ip:tcp	168.150.44.234	207.226.141.184	6	60964	80	0		0x0002	1	0	14600																																																		1435886068.041932000	20:64:32:67:8d:b0	02:e0:52:e8:4c:01
Jul  2, 2015 18:14:28.203034000	74	eth:ip:tcp	207.226.141.184	168.150.44.234	6	80	60964	0	1	0x0012	1	1	14480																																																		1435886068.203034000	cc:4e:24:1d:94:00	20:64:32:67:8d:b0
Jul  2, 2015 18:14:28.203217000	66	eth:ip:tcp	168.150.44.234	207.226.141.184	6	60964	80	1	1	0x0010	0	1	14656																																																		1435886068.203217000	20:64:32:67:8d:b0	02:e0:52:e8:4c:01
Jul  2, 2015 18:14:28.222809000	472	eth:ip:tcp:http:data-text-lines	168.150.44.234	207.226.141.184	6	60964	80	1	1	0x0018	0	1	14656							Keep-Alive	text/plain; charset=UTF-8		a1.easemob.com		1	http://a1.easemob.com/jiuyewang/home/devices	POST	/jiuyewang/home/devices	HTTP/1.1						Easemob-SDK(Android) 2.1.4	217	217																										1435886068.222809000	20:64:32:67:8d:b0	02:e0:52:e8:4c:01
Jul  2, 2015 18:14:28.423340000	66	eth:ip:tcp	207.226.141.184	168.150.44.234	6	80	60964	1	407	0x0010	0	1	15616																																																		1435886068.423340000	cc:4e:24:1d:94:00	20:64:32:67:8d:b0
Jul  2, 2015 18:14:28.906373000	573	eth:ip:tcp:http:data:data:media	207.226.141.184	168.150.44.234	6	80	60964	1	407	0x0018	0	1	15616								application/octet-stream								HTTP/1.1	1	200	OK	Tengine/2.0.3																														1435886068.906373000	cc:4e:24:1d:94:00	20:64:32:67:8d:b0
Jul  2, 2015 18:14:28.906952000	66	eth:ip:tcp	168.150.44.234	207.226.141.184	6	60964	80	407	508	0x0010	0	1	15680																																																		1435886068.906952000	20:64:32:67:8d:b0	02:e0:52:e8:4c:01
Jul  2, 2015 18:14:30.367005000	66	eth:ip:tcp	168.150.44.234	207.226.141.184	6	60964	80	407	508	0x0011	0	1	15680																																																		1435886070.367005000	20:64:32:67:8d:b0	02:e0:52:e8:4c:01
Jul  2, 2015 18:14:30.537049000	66	eth:ip:tcp	207.226.141.184	168.150.44.234	6	80	60964	508	408	0x0011	0	1	15616																																																		1435886070.537049000	cc:4e:24:1d:94:00	20:64:32:67:8d:b0
Jul  2, 2015 18:14:30.537232000	66	eth:ip:tcp	168.150.44.234	207.226.141.184	6	60964	80	408	509	0x0010	0	1	15680																																																		1435886070.537232000	20:64:32:67:8d:b0	02:e0:52:e8:4c:01
